reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-13561,1,Passenger Car,rear,front left,Property Damage. No Injured Reported,0.1,AV slowing in-lane for passenger pickup; rear-ended
30270-13799,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0.1,AV stopped on narrow street for pickup; truck clipped while passing
30270-13762,6,Passenger Car,front,right,Property Damage. No Injured Reported,0.6,AV attempted to pass stopped curbside car and struck opening door
30610-13818,15,Passenger Car,right,left,Unknown,0.1,Parked vehicle door rapidly opened into AV path; AV braked but contact unavoidable
30270-11003,34,"Other, see Narrative",bottom,unknown,Minor,0.9,AV wheel separated while driving; mechanical failure
30270-10967,0,Passenger Car,rear right,front right,No Injuries Reported,0,AV parked; other vehicle proceeded from parking stall into AV
30270-10900,2,Passenger Car,rear left + rear + rear right,front left + front + front right,No Injuries Reported,0,AV slowing for red light; rear-ended by following vehicle
30270-10775,0,Passenger Car,rear,front,No Injuries Reported,0,AV stopped at red light; rear-ended by following vehicle
30270-10833,0,Passenger Car,rear,front right,No Injuries Reported,0,AV stopped at red light; struck by vehicle behind
30270-10919,0,Passenger Car,front,rear,No Injuries Reported,0,AV parked; other vehicle reversed into AV
30270-11007,1,Other Fixed Object,front right,,No Injuries Reported,0.8,AV struck curb while reversing from parking spot
30270-10927,4,Heavy Truck,left,right,No Injuries Reported,0.3,AV passing reversing heavy truck; struck during maneuver
30270-10972,31,SUV,front left,right,No Injuries Reported,0.1,AV proceeding straight; SUV changed lanes into AV path
30270-11010,23,"Other, see Narrative",front right,unknown,No Injuries Reported,0.6,AV struck basketball hoop debris in roadway; should detect
30270-10664,0,Heavy Truck,rear left,left,No Injuries Reported,0,AV stopped on narrow street; garbage truck clipped while passing
30270-10869,33,SUV,right,front,No Injuries Reported,0.1,AV proceeding through green; SUV entered intersection without yielding
30270-10897,24,SUV,front right,rear left,No Injuries Reported,0.1,AV proceeding straight; SUV changed lanes into AV path
30270-10976,0,Passenger Car,rear left,right,No Injuries Reported,0.1,AV stopped partially in-lane for pickup; car sideswiped while passing
30270-10663,0,Heavy Truck,front right,right,No Injuries Reported,0,AV stopped; overhanging load from heavy truck struck AV
30270-11066,0,SUV,front,rear,No Injuries Reported,0,AV parked; SUV reversed into AV
30270-10946,0,Heavy Truck,rear left,left,No Injuries Reported,0,AV stopped on narrow street; garbage truck clipped while passing
30270-10885,0,Pickup Truck,front,front,No Injuries Reported,0.1,AV stopped in-lane on narrow street; oncoming pickup clipped while passing
30270-10858,2,Passenger Car,rear left,rear left,No Injuries Reported,0.2,Both vehicles making right turns; other vehicle crossed into AV path
30270-10926,0,Bus,rear left,right,No Injuries Reported,0,AV stopped at red light; bus behind changed lanes and clipped AV
30270-10865,9,"Other, see Narrative",bottom,unknown,No Injuries Reported,0.8,AV scraped undercarriage on curb exiting parking garage
30270-10695,0,SUV,rear right,front,No Injuries Reported,0.2,AV braked for animal; subsequently rear-ended by SUV
30270-10957,20,Animal,right,,No Injuries Reported,0.4,AV struck animal during lane change; partially avoidable
30270-10863,9,"Other, see Narrative",bottom,unknown,No Injuries Reported,0.8,AV struck elevated gate track in parking lot; should detect
30270-10861,0,Van,rear left,front left,No Injuries Reported,0,AV stopped on narrow street; van clipped while passing
30270-10973,12,"Other, see Narrative",front right,unknown,No Injuries Reported,0.2,Ball rolled into roadway; AV struck small debris
30270-10673,0,Heavy Truck,front right,rear right,No Injuries Reported,0,AV stopped; heavy truck reversed into AV
30270-11063,0,Passenger Car,rear left,front right,No Injuries Reported,0,AV parked; SUV reversed from stall into AV
30270-10888,0,SUV,front left + left,right,No Injuries Reported,0.1,AV parked in-lane for pickup; car sideswiped while passing
30270-11058,26,"Other, see Narrative",front + rear + bottom,unknown,No Injuries Reported,0.5,AV drove through standing water; should detect and avoid
30270-10892,0,Passenger Car,rear,front right,Minor,0,AV stopped; rear-ended by following vehicle
30270-10963,0,SUV,rear left,rear right,No Injuries Reported,0,AV parked; SUV reversed from stall into AV
30270-10956,0,SUV,rear left,left,No Injuries Reported,0,AV stopped on narrow street; SUV clipped while passing
30270-10674,33,"Other, see Narrative",front left,unknown,No Injuries Reported,0.2,Wheel from other vehicle struck AV; partially avoidable at speed
30270-10921,0,SUV,rear right,left,No Injuries Reported,0,AV parked; SUV reversed from driveway into AV
30270-10675,0,Passenger Car,rear,front,No Injuries Reported,0,AV stopped at red light; struck by vehicle behind
30270-11001,6,"Other, see Narrative",front left + rear left,unknown,No Injuries Reported,0.4,AV struck fallen utility line in roadway; should detect
30270-10917,0,SUV,front,rear,No Injuries Reported,0.2,Both vehicles maneuvering; AV reversing when SUV reversed into it
30270-10886,0,Pickup Truck,rear left,right,No Injuries Reported,0.1,AV stopped yielding for left turn; struck by passing pickup
30270-10960,0,SUV,left,right,No Injuries Reported,0,AV parked for drop-off; SUV sideswiped while passing
30270-10951,0,Passenger Car,right,rear left,No Injuries Reported,0,AV stopped at stop sign; other vehicle reversed into AV
30270-10970,0,Heavy Truck,rear left,left,No Injuries Reported,0,AV stopped; heavy truck turning left clipped AV
30270-10974,0,SUV,rear left,right,No Injuries Reported,0.1,AV stopped partially in-lane; SUV clipped while passing
30270-10909,10,"Other, see Narrative",front right + bottom,unknown,No Injuries Reported,0.5,AV struck road debris during right turn; should detect
30270-10954,0,SUV,rear,front,No Injuries Reported,0,AV stopped at red light; rear-ended by SUV
30270-10838,0,Heavy Truck,left,rear right,No Injuries Reported,0,AV stopped at red light; heavy truck turning left clipped AV
30270-10857,19,SUV,front right,top,No Injuries Reported,0.2,AV struck obstacle deflected from vehicle ahead; partially avoidable
30270-10969,2,Van,rear,front,Minor,0,AV slowing for traffic; rear-ended by van
30270-10952,0,Van,rear left,right,No Injuries Reported,0.1,AV stopped partially in-lane for drop-off; van clipped while passing
30270-10955,24,Passenger Car,rear right,front,No Injuries Reported,0.1,AV merging into right turn lane; rear-ended by following vehicle
30270-10898,3,SUV,rear left,right,No Injuries Reported,0,AV stopped in traffic; SUV alongside struck AV
30270-10854,0,SUV,rear left,right,No Injuries Reported,0.1,AV stopped partially in-lane for drop-off; SUV sideswiped while passing
30270-10918,2,SUV,front right,left,No Injuries Reported,0.3,AV proceeding near parked vehicle; struck parked SUV
30270-10924,0,SUV,rear left,right,No Injuries Reported,0.1,AV parked in-lane for pickup; SUV clipped while passing
30270-10890,0,Passenger Car,rear,front,No Injuries Reported,0,AV stopped in traffic; rear-ended by following vehicle
30270-10859,0,Heavy Truck,rear left,rear left,No Injuries Reported,0,AV parked on narrow street; heavy truck clipped while passing
30270-10928,0,Passenger Car,front left,right,No Injuries Reported,0.1,AV stopped in traffic; adjacent vehicle made contact
30270-10894,9,SUV,right,front left,No Injuries Reported,0.3,AV maneuvering around traffic; struck SUV while passing
30270-10912,5,Pickup Truck,front right,front left,No Injuries Reported,0.1,Other vehicle crossed centerline into AV path; AV evasive maneuver
30270-11019,0,Passenger Car,rear left,right,No Injuries Reported,0.1,AV parked partially in-lane; car clipped while passing
30270-11005,0,SUV,rear left,front right,No Injuries Reported,0,AV parked at curb; SUV changing lanes struck AV
30270-10746,0,Pickup Truck,rear left,left,No Injuries Reported,0,AV stopped on narrow street; pickup clipped while passing
30270-10962,0,Van,rear left,right,No Injuries Reported,0,AV stopped yielding; van clipped AV while passing
30270-10964,0,Pickup Truck,rear left,right,No Injuries Reported,0,AV stopped in traffic; pickup changed lanes and clipped AV
30270-10961,0,Passenger Car,rear left,right,No Injuries Reported,0,AV stopped at curb; car from driveway behind turned right into AV
30270-10975,0,SUV,left,left,No Injuries Reported,0.1,AV stopped on narrow alley; SUV mirror clipped while passing
30270-10899,0,Pickup Truck,rear,front + rear left,No Injuries Reported,0,AV parked; turning pickup struck parked vehicles including AV
30270-10980,0,Bus,left,right,No Injuries Reported,0.1,AV stopped partially in travel lane; bus clipped while passing
30270-10968,0,Van,front left,left,No Injuries Reported,0,AV stopped at red light; van turning left clipped AV
30270-11062,25,"Other, see Narrative",front left,unknown,No Injuries Reported,0.6,AV struck trash can in roadway; should detect obstacle
30270-10915,0,SUV,rear left,left,No Injuries Reported,0,AV stopped on narrow street; SUV clipped while passing
30270-10884,0,SUV,front left,left,No Injuries Reported,0,AV stopped at stop sign; SUV turning left clipped AV
30270-10916,18,Passenger Car,front left,rear right,No Injuries Reported,0.1,AV proceeding through green; car from adjacent lane turned right across AV
30270-10860,0,SUV,rear left,rear left,No Injuries Reported,0,AV stopped yielding; SUV maneuvering struck AV
30270-10991,14,Passenger Car,right,front left,No Injuries Reported,0.1,AV proceeding through intersection; other vehicle entered from cross street
30270-10768,3,Non-Motorist: Cyclist,front right,,Minor,0.3,AV making left turn; struck cyclist crossing roadway
30270-10958,0,SUV,rear left,left,No Injuries Reported,0,AV stopped on narrow street; SUV clipped while passing
30270-10925,0,Pickup Truck,rear left,left,No Injuries Reported,0,AV stopped on narrow street; pickup clipped while passing
30270-10866,9,Passenger Car,front left,rear right,No Injuries Reported,0.1,AV proceeding through green; car turned right across AV path
30270-10893,8,Passenger Car,left,rear,No Injuries Reported,0.2,Other vehicle reversed into AV path; AV partially able to avoid
30270-10868,0,Passenger Car,rear,front,No Injuries Reported,0,AV stopped; rear-ended by following vehicle
30270-11067,0,Passenger Car,front left,left,No Injuries Reported,0,AV stopped at stop sign; car turning left clipped AV
30270-11035,0,Passenger Car,front,rear,No Injuries Reported,0,AV stopped; vehicle in front reversed into AV
30270-10887,0,SUV,rear left,right,No Injuries Reported,0,AV stopped in traffic; SUV changed lanes and clipped AV
30270-10953,0,Passenger Car,rear left,right,No Injuries Reported,0,AV stopped at red light; car turning right clipped AV
30270-10836,6,Non-Motorist: Other,front right,,No Injuries Reported,0.3,AV at intersection; struck scooter
30270-10966,0,SUV,front,front,No Injuries Reported,0,AV stopped on narrow street; oncoming car struck AV
30270-10959,12,SUV,rear right,front left,No Injuries Reported,0.1,Both turning right; SUV from adjacent lane crossed into AV path
30270-10852,6,SUV,front right,front left,No Injuries Reported,0.5,AV making left turn in parking lot; struck SUV around corner
30270-10965,4,Passenger Car,rear,front,No Injuries Reported,0,AV proceeding from green light; rear-ended by following vehicle
30270-10776,3,Heavy Truck,front left + left + rear left,front left + left,No Injuries Reported,0.1,AV proceeding; heavy truck maneuvered into AV path
30270-10920,0,Passenger Car,left,right,No Injuries Reported,0,AV parked; car clipped while passing
30270-10751,0,Pickup Truck,rear,front,No Injuries Reported,0,AV stopped at red light; rear-ended by pickup
30270-11002,0,Pickup Truck,rear,front left,No Injuries Reported,0,AV stopped in traffic; rear-ended by pickup
30270-10891,4,Other Fixed Object,front left,,No Injuries Reported,0.8,AV struck chain/barrier entering parking lot; should detect
30270-10889,0,Passenger Car,rear,front,No Injuries Reported,0,AV stopped at intersection; rear-ended by following vehicle
30610-10711,0,"Other, see Narrative",rear right,front,Minor,0.3,AV turning right; e-scooterist in curb lane entered AV path
30270-10601,0,Passenger Car,rear,front,No Injuries Reported,0,AV stopped at red light; rear-ended
30270-10571,1,Motorcycle,rear,front,No Injuries Reported,0,AV slowing for intersection; rear-ended by motorcycle
