reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-9909,0,Passenger Car,front right,rear left,No Injuries Reported,0,AV stopped behind car at stop sign; car reversed into front
30270-9721,1,SUV,rear,front,No Injuries Reported,0,AV slowing to stop in crosswalk for red; trailing SUV rear-ended
30270-9898,0,SUV,left,rear right,No Injuries Reported,0,AV stopped for pickup; SUV reversed from driveway across center into it
30270-9867,0,Pickup Truck,rear left,right,No Injuries Reported,0,AV parked in lot lane; pickup passing on left clipped rear
30270-9879,21,Passenger Car,right,front,No Injuries Reported,0.1,Car exiting driveway turned right into passing AV's side
30270-9868,0,Heavy Truck,front left + left,right,No Injuries Reported,0,AV stopped in right-turn lane; truck's wide right turn trailer hit front
30270-9850,0,Van,rear left,right,No Injuries Reported,0,AV stopped in-lane for dropoff; van passing clipped rear
30270-9761,0,Motorcycle,rear,front,Minor,0,AV stopped at red; chain reaction pushed motorcycle into rear
30270-9807,0,Passenger Car,rear,front,Minor,0,AV slowing for queue; car behind rear-ended (towed)
30270-9631,15,Passenger Car,rear left + rear,front left + front + front right,Minor,0,AV slowing to yield to pedestrian; car behind rear-ended it
30270-9908,0,SUV,rear,front,No Injuries Reported,0,AV stopped in traffic queue; rear-ended by SUV
30270-9808,9,"Other, see Narrative",bottom,unknown,No Injuries Reported,0.8,AV grounded undercarriage on raised crosswalk during left turn
30270-9875,0,SUV,front left,front right,No Injuries Reported,0.25,AV stopped mid-right-turn straddling center lane; through-SUV hit it
30270-9654,0,Non-Motorist: Cyclist,left,,No Injuries Reported,0,AV stopped at red; wrong-way cyclist hit its side
30270-9873,9,Other Fixed Object,front left + front + front right,,No Injuries Reported,0.15,AV drove into hard-to-see fallen utility line across road
30270-9848,24,"Other, see Narrative",front right + rear right + bottom,unknown,No Injuries Reported,0,"Basketball rolled into road, struck AV's rear wheel; unavoidable"
30270-9880,0,Pickup Truck,rear left,left,No Injuries Reported,0,AV stopped at red; pickup's right turn clipped its rear
30270-9634,2,Passenger Car,rear left,front right,Moderate,0,AV yielding then turning right; car behind rear-ended it
30270-9900,0,SUV,rear left,right,No Injuries Reported,0,AV stopped at stop sign; SUV passing on left hit its rear
30270-9822,21,Animal,front left,,No Injuries Reported,0.05,Animal darted from gap in stopped-traffic queue into AV path
30270-9874,4,Pickup Truck,rear,front,No Injuries Reported,0,AV starting from queue on green; pickup behind rear-ended it
30270-9824,0,SUV,rear left,right,No Injuries Reported,0,AV stopped in-lane for pickup; SUV passing clipped its rear
30270-9884,0,Passenger Car,front,rear left,No Injuries Reported,0,AV parked at curb; car ahead reversed into its front
30270-9852,3,Passenger Car,rear,front,Minor,0,AV slowing for queue; car behind rear-ended it
30270-9724,0,Passenger Car,front right + right + rear left + rear + rear right,front left + front + front right + left + right + rear left + rear + rear right,Fatality,0,AV stopped in queue; speeding SUV caused multi-car chain collision
30270-9854,0,Passenger Car,rear right,rear left,No Injuries Reported,0,AV stopped at curb for dropoff; car reversed from driveway into it
30270-9881,0,Pickup Truck,rear left,rear,No Injuries Reported,0,AV parked at curb; pickup reversed from driveway into its rear
30270-9806,23,"Other, see Narrative",rear left + bottom,front left,No Injuries Reported,0.1,AV's own rear wheel separated and rolled into parked car/motorcycle
30270-9765,0,Passenger Car,rear left + rear,front left + front,No Injuries Reported,0,AV stopped in queue; car behind rear-ended it
30270-9894,0,Passenger Car,rear left,right,No Injuries Reported,0,AV stopped in loading zone; passing car clipped its rear
30270-9853,0,Passenger Car,rear left,right,No Injuries Reported,0,AV stopped at curb for pickup; passing car hit its rear
30270-9907,13,"Other, see Narrative",front,unknown,No Injuries Reported,0.1,Loose tire rolled into AV's lane; front contacted it
30270-9552,0,Passenger Car,front,rear,No Injuries Reported,0,Car ahead reversed into stopped AV despite AV backing to avoid
30270-10089,28,SUV,left,front right,Minor,0.1,SUV made unsafe lane change into AV's lane at speed
30270-9904,0,Passenger Car,left,right,No Injuries Reported,0.1,Passing car hit AV's open door during passenger exit at curb
30270-9736,0,Passenger Car,rear left,front right + right,No Injuries Reported,0,AV stopped at stop sign; passing car straddling lanes hit its rear
30270-9763,9,"Other, see Narrative",bottom,unknown,No Injuries Reported,0.8,AV grounded undercarriage on raised lot entrance during left turn
30270-9537,0,Passenger Car,left,right,No Injuries Reported,0,AV parked at curb; passing car clipped its mirror and fled
30270-9767,0,Passenger Car,rear left + rear,front left + front + front right,No Injuries Reported,0,AV stopped at red; car behind rear-ended it without slowing
30270-9876,9,SUV,rear right,front left + front,Minor,0,AV slowing to yield; SUV behind rear-ended it
30270-10007,0,"Other, see Narrative",front,rear,No Injuries Reported,0,AV parked at curb; motor home ahead reversed into it
30270-9828,43,"Other, see Narrative",front left + front + front right,unknown,No Injuries Reported,0,Hand-truck dolly propelled across median into AV's path; unavoidable
30270-9809,0,Passenger Car,rear,front,No Injuries Reported,0,AV stopped yielding to traffic; car behind rear-ended it
30270-10112,44,Passenger Car,front + front right,rear left + rear + rear right,Serious,0,Out-of-control SUV re-entered roadway into AV's path; unavoidable
30270-10215,0,Heavy Truck,front right,rear left,No Injuries Reported,0,AV stopped at red; truck's wide right turn swung trailer into it
30270-10727,19,"Other, see Narrative",front right,unknown,No Injuries Reported,0,AV hit road debris and slowed; trailing cars rear-ended each other
30270-10077,11,SUV,rear left,front left,No Injuries Reported,0.1,AV mid-left-turn; oncoming SUV proceeded and hit its rear
30270-10137,0,Passenger Car,front,rear left,No Injuries Reported,0,AV parked at curb; car parallel-parking ahead reversed into it
30270-10050,0,Passenger Car,front,rear,No Injuries Reported,0,AV parked at curb; car parallel-parking reversed into it
30270-10053,0,Passenger Car,left,right,No Injuries Reported,0,AV parked at curb; passing car sideswiped it
30270-10042,4,"Other, see Narrative",front left,unknown,No Injuries Reported,0.4,AV ran over string trimmer in lot path; landscapers working nearby
30270-10054,0,Non-Motorist: Other,rear left,,No Injuries Reported,0,AV stopped at red; pedestrian's shopping cart hit its rear
30270-10142,7,SUV,rear,front,No Injuries Reported,0,AV slowing for ped beacon; SUV behind rear-ended it
30270-10136,0,SUV,front,rear left,No Injuries Reported,0,AV parked at curb; SUV parallel-parking reversed into it
30270-9931,0,Passenger Car,rear right,front left,No Injuries Reported,0,AV stopped mid-left-turn to yield to ped; car behind hit its rear
30270-10075,0,Non-Motorist: Cyclist,left,,No Injuries Reported,0,AV stopped at curb; cyclist squeezed past and hit its mirror
30270-10080,7,Heavy Truck,left,rear right,No Injuries Reported,0.25,AV passed behind truck mid-3-point-turn; truck reversed into its side
30270-10059,1,SUV,rear,front,No Injuries Reported,0,AV slowing for red-light queue; SUV behind rear-ended it
30270-10140,0,SUV,rear,front,No Injuries Reported,0,AV stopped in turn lane at red; SUV behind rear-ended it
30270-9912,0,Pickup Truck,rear left,rear left,No Injuries Reported,0,AV stopped at red; pickup turning then passing clipped its rear
30270-10139,0,Pickup Truck,rear left,rear right,No Injuries Reported,0,AV stopped in-lane for pickup; passing truck clipped its rear
30270-10067,0,Passenger Car,front,rear,No Injuries Reported,0,AV parked at curb; car parking ahead reversed into its front
30270-10274,4,"Other, see Narrative",bottom,rear right,No Injuries Reported,0.7,AV clipped lowered trailer lift gate while squeezing past stopped truck
30270-10083,0,Passenger Car,rear,front,Minor,0,AV stopped at red; car behind rear-ended it
30270-10109,0,SUV,rear left,right,No Injuries Reported,0,AV parked in rideshare zone; SUV pulling out clipped its rear
30270-9987,0,Non-Motorist: Cyclist,left,,Moderate,0.3,AV passenger opened door into passing cyclist (dooring)
30270-10143,0,Passenger Car,rear,front,No Injuries Reported,0,AV stopped in queue at red; car behind rear-ended it
30270-9789,22,Passenger Car,front right,left,Minor,0.1,Car in adjacent lane turned left across AV's path; AV braked/steered
30270-9992,0,Passenger Car,front left,front right,Moderate,0,AV stopped; car struck by SUV rotated back into stationary AV
30270-10076,14,"Other, see Narrative",front,unknown,No Injuries Reported,0.15,AV drove into hard-to-see fallen utility line across road
30270-10079,0,Passenger Car,rear right,front left,No Injuries Reported,0,AV stopped yielding; car changing lanes hit its rear
30270-10049,0,Heavy Truck,front,rear,No Injuries Reported,0,AV stopped yielding; truck ahead reversed into its front
30270-9926,1,SUV,rear,front,Minor,0,AV yielding to jaywalker on green; SUV behind rear-ended it
30270-10078,1,SUV,rear,front,No Injuries Reported,0,AV proceeding from stop sign; SUV behind rear-ended it
30270-10129,0,SUV,rear left,front right,No Injuries Reported,0,AV stopped in queue; SUV passing via turn lane clipped its rear
30270-10135,0,Van,rear left,right,No Injuries Reported,0,AV stopped for dropoff; passing van clipped its rear
30270-10052,0,Passenger Car,front,rear,No Injuries Reported,0,AV stopped in right-turn lane; car behind rear-ended it
30270-9988,23,Passenger Car,front left,front left + front + front right,Minor,0.1,Oncoming car turned left across AV's path; AV braked/steered
30270-10130,0,Van,rear,front,No Injuries Reported,0,AV stopped (school-bus light detection); van behind rear-ended it
30270-10436,0,Passenger Car,rear left,front right,No Injuries Reported,0,AV stopped in queue; car changing lanes clipped its rear
30270-10131,0,SUV,rear left,rear right,No Injuries Reported,0,AV parked in lot for dropoff; SUV reversing from spot hit its rear
30270-10082,0,SUV,rear,front,No Injuries Reported,0,AV stopped in queue; SUV behind rear-ended it
30270-10216,0,Passenger Car,rear left,front right,No Injuries Reported,0,AV stopped in turn lane yielding; passing car clipped its rear
30270-10123,3,Passenger Car,rear,front + front right,No Injuries Reported,0,AV slowing for queue; car behind rear-ended it
30270-10134,0,Pickup Truck,left,rear right,No Injuries Reported,0,AV stopped in lot; pickup reversing from stall hit its side
30270-10081,6,Bus,front right,left,No Injuries Reported,0.2,"In traffic circle, bus tracked wide from right lane into AV's lane"
30270-10138,40,Passenger Car,rear left,front right,No Injuries Reported,0,AV proceeding; car maneuvering around it clipped its rear
30270-10047,0,SUV,front,rear,No Injuries Reported,0,AV stopped at red; SUV ahead reversed into its front
30270-10060,3,SUV,rear,front,No Injuries Reported,0,AV slowing for queue; SUV behind rear-ended it
30270-10006,35,"Other, see Narrative",front right,unknown,No Injuries Reported,0.1,AV's tire struck debris in roadway at speed
30270-10117,3,Passenger Car,rear + rear right,front + front right,No Injuries Reported,0,AV slowing for red-light queue; car behind rear-ended it
30270-10046,0,Passenger Car,rear right,front left,No Injuries Reported,0,"AV stopped at stop sign; car behind failed to stop, rear-ended it"
30270-10091,0,SUV,rear right,rear right,No Injuries Reported,0,AV stopped at stop sign; parked SUV reversed into its rear
30270-10085,12,Passenger Car,rear,front,No Injuries Reported,0,AV slowing in turn lane; car behind rear-ended it
30270-10086,27,Passenger Car,front right,front left + left,No Injuries Reported,0.1,Car changed lanes into AV's turn lane and hit its side
30270-9826,0,SUV,rear,front,No Injuries Reported,0,AV stopped behind queue; SUV behind rear-ended it
30270-9860,20,SUV,rear,front,Moderate,0,"AV moving into right-turn lane w/ signal; SUV behind rear-ended it, fled"
30270-10058,0,Passenger Car,rear left,right,No Injuries Reported,0,AV stopped at stop sign; car passing into opposing lane clipped its rear
30270-10141,0,SUV,rear right,rear left,No Injuries Reported,0,AV stopped in lot for pickup; SUV reversing from stall hit its rear
30270-9978,7,SUV,front left,front left,No Injuries Reported,0,Cross SUV ran stop sign and hit AV mid-right-turn
30270-10090,0,Passenger Car,rear left,front right,No Injuries Reported,0,AV stopped for pickup; passing car clipped its rear
30270-10048,0,Passenger Car,rear,front,No Injuries Reported,0,AV stopped at red; car behind rear-ended it
30270-10087,6,"Other, see Narrative",bottom,unknown,No Injuries Reported,0.8,AV grounded undercarriage on raised lot driveway during right turn
30270-10057,0,Passenger Car,rear left,right,Minor,0.1,AV stopped straddling lanes to yield; passing car clipped its rear
30270-10276,0,Passenger Car,left,right,No Injuries Reported,0,AV parked at curb; passing car clipped its mirror
30270-10324,0,Van,rear left,right,No Injuries Reported,0,AV stopped in cul-de-sac; passing van clipped its rear
30270-10421,11,"Other, see Narrative",front,unknown,No Injuries Reported,0.05,RC toy robot darted into road from between parked bikes; unavoidable
30270-10450,0,Van,rear left,right,No Injuries Reported,0,AV stopped for pickup; passing van clipped its rear
30270-10452,0,SUV,rear left,left,No Injuries Reported,0,AV stopped for pickup; passing SUV clipped its rear
